TaxonId	Svenskt namn	Vetenskapligt namn	Organismgrupp	Kategori	Observationer	Landskapstyp	Rödlistekategori	Rödlistekriterium
232027		Hieracium stenogrammum	kärlväxt	Art	5	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232028		Hieracium stenolepidoides	kärlväxt	Art	26	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232030	rambutanfibbla	Hieracium stenolomoides	kärlväxt	Art	74	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)
232033		Hieracium stenotrichum	kärlväxt	Art	3	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231425	mörk gnejsfibbla	Hieracium stibeophyllum	kärlväxt	Art	48	Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v)
232038		Hieracium strengnense	kärlväxt	Art	91	Urban miljö (U) - Stor betydelse	NT	B2a
231427		Hieracium striatisquameum	kärlväxt	Art	71	Urban miljö (U) - Stor betydelse	NT	B1a+2a; D1
232039		Hieracium strictipes	kärlväxt	Art	7	Urban miljö (U) - Stor betydelse	EN	D
231428		Hieracium strimaënse	kärlväxt	Art	9	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232040	stymnofibbla	Hieracium stymnophytum	kärlväxt	Art	31	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); D1
232041	borgsjöfibbla	Hieracium subacuens	kärlväxt	Art	28	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D
231430	söderhamnsfibbla	Hieracium subanfractum	kärlväxt	Art	54	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1
232042		Hieracium subausterum	kärlväxt	Art	19	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
267059		Hieracium subaustrinum	kärlväxt	Art	4	Skog (S) - Stor betydelse	VU	D1
232043	hårlös krattfibbla	Hieracium subchristianense	kärlväxt	Art	1	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v); D
232044	höglandsfibbla	Hieracium subciliatum	kärlväxt	Art	91	Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); C2a(i)
232046	järvfibbla	Hieracium subcrassiforme	kärlväxt	Art	22	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	D1
232047	mårdfibbla	Hieracium subcrassum	kärlväxt	Art	199	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); C2a(i)
231433		Hieracium subedentatum	kärlväxt	Art	6	Urban miljö (U) - Stor betydelse	RE	
231434	ellipsfibbla	Hieracium subedentulum	kärlväxt	Art	31	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	D1
267090		Hieracium subglaucellum	kärlväxt	Art	14	Jordbrukslandskap (J) - Stor betydelse	DD	
231435	styv glandelfibbla	Hieracium subglaucovirens	kärlväxt	Art	156	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); C2a(i)
232048	lillfjätsfibbla	Hieracium subhastatum	kärlväxt	Art	8	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v); D
232049		Hieracium subhorizontale	kärlväxt	Art	33	Urban miljö (U) - Stor betydelse	VU	D1
231436		Hieracium subinquilinum	kärlväxt	Art	71	Urban miljö (U) - Stor betydelse	VU	D1
232050	småtandad fibbla	Hieracium subintegratum	kärlväxt	Art	75	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
267060		Hieracium sublestum	kärlväxt	Art	3	Jordbrukslandskap (J) - Stor betydelse	DD	
232052	mörkstiftig hällfibbla	Hieracium sublividum	kärlväxt	Art	114	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v)
232053		Hieracium submammatidens	kärlväxt	Art	35	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231439	viklaufibbla	Hieracium submetaliceps	kärlväxt	Art	22	Urban miljö (U) - Stor betydelse	DD	
231440	fleringefibbla	Hieracium subnaevosum	kärlväxt	Art	37	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	EN	D
231441	åbyfibbla	Hieracium subnitidum	kärlväxt	Art	102	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v); D
232054		Hieracium subphalarograptum	kärlväxt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231443	smal randfibbla	Hieracium subpilulatum	kärlväxt	Art	14	Urban miljö (U) - Stor betydelse	DD	
232055	krusbärsfibbla	Hieracium subplacerum	kärlväxt	Art	45	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v); C2a(i)
232056	marstrandsfibbla	Hieracium subplumuligerum	kärlväxt	Art	14	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv); D1
231444	smal guldkornsfibbla	Hieracium subpunctillatum	kärlväxt	Art	197	Skog (S) - Stor betydelse	NT	B2ab(ii,iii,iv,v)
231155		Hieracium subpunctilliferum	kärlväxt	Art	34	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
251899	småländsk rufsfibbla	Hieracium subramosum	kärlväxt	Art	70	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); D1
232057		Hieracium subrivoënse	kärlväxt	Art	19	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
267061		Hieracium subsilvaticum	kärlväxt	Art	38	Jordbrukslandskap (J) - Stor betydelse	DD	
232058	hullingfibbla	Hieracium subsparsidens	kärlväxt	Art	81	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231446	hallandsfibbla	Hieracium subterdentatum	kärlväxt	Art	32	Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); D1
232060	lofibbla	Hieracium subterscissum	kärlväxt	Art	231	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); C2a(i)
232063		Hieracium subulatum	kärlväxt	Art	11	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232064	narrtallfibbla	Hieracium subulicuspis	kärlväxt	Art	35	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); D1
231447		Hieracium subverniferum	kärlväxt	Art	6	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232066	isfibbla	Hieracium subviridans	kärlväxt	Art	194	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2a
232067	tjockbladig fibbla	Hieracium succulentifolium	kärlväxt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	CR	C2a(i)
232068	sörmlandsfibbla	Hieracium sudermannicum	kärlväxt	Art	73	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v)
231448		Hieracium suppressum	kärlväxt	Art	1	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231449		Hieracium suriforme	kärlväxt	Art	32	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); D1
266120	svanlundsfibbla	Hieracium svanlundii	kärlväxt	Art	70	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	EN	C2a(i)
231450		Hieracium symmetricum	kärlväxt	Art	6	Urban miljö (U) - Stor betydelse	EN	D
231451	bandklibbfibbla	Hieracium taeniifolium	kärlväxt	Art	59	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v)
232071	mörkhårig hällfibbla	Hieracium tanaodeirum	kärlväxt	Art	16	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1
232073	långfibbla	Hieracium tenebricosum	kärlväxt	Art	373	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2ab(ii,iii,iv,v)
232074		Hieracium tenuidens	kärlväxt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232076		Hieracium tephrinum	kärlväxt	Art	31	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232080	rödtoppad fibbla	Hieracium tincticuspis	kärlväxt	Art	34	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v); C2a(i)
232081	rödnervig fibbla	Hieracium tinctinervum	kärlväxt	Art	14	Urban miljö (U) - Stor betydelse	VU	D1
231453	tjälderfibbla	Hieracium tjaelderense	kärlväxt	Art	9	Urban miljö (U) - Stor betydelse	EN	D
231454	salemfibbla	Hieracium toerense	kärlväxt	Art	9	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	CR	B2ab(ii,iii,iv,v); C2a(i)
231456	kalfibbla	Hieracium trachlosimum	kärlväxt	Art	33	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1
251900	transtrandsfibbla	Hieracium transtrandense	kärlväxt	Art	24	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)
232084	hårlös triangelfibbla	Hieracium triangulariforme	kärlväxt	Art	76	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232085		Hieracium tripes	kärlväxt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	D1
232086		Hieracium tristiceps	kärlväxt	Art	21	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	D1
231457		Hieracium tristicolor	kärlväxt	Art	20	Urban miljö (U) - Stor betydelse	DD	
232087	skärklittsfibbla	Hieracium trunciceps	kärlväxt	Art	19	Urban miljö (U) - Stor betydelse	DD	
232088	trumpetfibbla	Hieracium tubaticeps	kärlväxt	Art	46	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v); C2a(i)
232089	tunafibbla	Hieracium tunense	kärlväxt	Art	11	Urban miljö (U) - Stor betydelse	DD	
231458	snurrfibbla	Hieracium turbiniceps	kärlväxt	Art	141	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2ab(ii,iii,iv,v)
232090		Hieracium tytthopogon	kärlväxt	Art	3	Urban miljö (U) - Stor betydelse	DD	
232092		Hieracium ulotrichum	kärlväxt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232094		Hieracium umbricoliforme	kärlväxt	Art	7	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232095	nordlig veckfibbla	Hieracium uncosum	kärlväxt	Art	57	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232096	stubbfibbla	Hieracium unctiusculum	kärlväxt	Art	85	Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v)
232097		Hieracium undulidens	kärlväxt	Art	93	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232098		Hieracium unguiculatum	kärlväxt	Art	21	Urban miljö (U) - Stor betydelse	VU	D1
232099		Hieracium unguiferum	kärlväxt	Art	5	Urban miljö (U) - Stor betydelse	VU	D1
232100		Hieracium urolepium	kärlväxt	Art	47	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
267062		Hieracium valdeacutum	kärlväxt	Art	20	Jordbrukslandskap (J) - Stor betydelse	DD	
232103		Hieracium valdeplicatum	kärlväxt	Art	50	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232104	starkfibbla	Hieracium valentius	kärlväxt	Art	148	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v)
232105		Hieracium valgescens	kärlväxt	Art	49	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	D1
232106	lövåsfibbla	Hieracium valgidentatum	kärlväxt	Art	9	Urban miljö (U) - Stor betydelse	DD	
231459	klapperfibbla	Hieracium variabile	kärlväxt	Art	89	Skog (S) - Stor betydelse	EN	C2a(i)
231460	östergarnsfibbla	Hieracium varianifolium	kärlväxt	Art	11	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	D
231461	brokfibbla	Hieracium varianum	kärlväxt	Art	112	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1
232108		Hieracium variiglandulum	kärlväxt	Art	2	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231462	hjärtaredsfibbla	Hieracium vastulum	kärlväxt	Art	5	Urban miljö (U) - Stor betydelse	DD	
232110	ljus veckfibbla	Hieracium venetifolium	kärlväxt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)
231463	jungfrufibbla	Hieracium verniferum	kärlväxt	Art	25	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	D1
266287	flaggfibbla	Hieracium vexillatum	kärlväxt	Art	33	Jordbrukslandskap (J) - Stor betydelse	NT	D1
266125	victoriafibbla	Hieracium victoriae	kärlväxt	Art	51	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse	EN	B2ab(ii,iii,iv,v); C2a(i)
232111	kvigfibbla	Hieracium vinaceiforme	kärlväxt	Art	36	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)
232112	vinfibbla	Hieracium vinaceum	kärlväxt	Art	22	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1
232113	kraftfibbla	Hieracium viriatum	kärlväxt	Art	18	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)
232114		Hieracium viridicaniceps	kärlväxt	Art	19	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
232115		Hieracium vitreicuspis	kärlväxt	Art	20	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	D1
232116		Hieracium vittatulum	kärlväxt	Art	69	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	DD	
231465	kavelfibbla	Hieracium volutiferum	kärlväxt	Art	25	Urban miljö (U) - Stor betydelse	DD	
232109		Hieracium wendelianum	kärlväxt	Art	4	Urban miljö (U) - Stor betydelse	EN	D
232117		Hieracium xenophytum	kärlväxt	Art	2	Urban miljö (U) - Stor betydelse	DD	
231468	torrfibbla	Hieracium xerampelinum	kärlväxt	Art	14	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v); D1
232118	viggfibbla	Hieracium xystophorum	kärlväxt	Art	84	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(ii,iii,iv,v)
232119		Hieracium yxnerumense	kärlväxt	Art	25	Urban miljö (U) - Stor betydelse	VU	D1
232120	druvfibbla	Hieracium zonulatiforme	kärlväxt	Art	42	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1
232121	zonfibbla	Hieracium zonulatum	kärlväxt	Art	31	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv); C2a(i)
232122		Hieracium zygophorum	kärlväxt	Art	23	Urban miljö (U) - Stor betydelse	EN	D
776	gulkronill	Hippocrepis emerus	kärlväxt	Art	1067	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B1ab(iii,v)+2ab(iii,v)
264450	äkta gulkronill	Hippocrepis emerus subsp. emerus	kärlväxt	Underart	25	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B1ab(iii,v)+2ab(iii,v)
102145	hälleflundra	Hippoglossus hippoglossus	fisk	Art	3	Marin miljö (M) - Stor betydelse	EN	A2cd; B1ab(iii,v)+2ab(iii,v); C2a(i,ii)
217800	kamouflageräka	Hippolyte varians	kräftdjur	Art	75	Marin miljö (M) - Stor betydelse	VU	B1ab(iii)
777	ishavshästsvans	Hippuris tetraphylla	kärlväxt	Art	209	Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse	CR	B1ab(ii,iii,v)+2ab(ii,iii,v)
100311	långhårig kvickbagge	Hirticollis hispidus	skalbaggar, insekt	Art	3	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii)
240473		Hirtodrosophila lundstroemi	tvåvinge, insekt	Art	14	Skog (S) - Stor betydelse	NT	B2ab(iii)
240474		Hirtodrosophila oldenbergi	tvåvinge, insekt	Art	11	Skog (S) - Stor betydelse	NT	B2ab(iii)
103818	stäppstumpbagge	Hister bissexstriatus	skalbaggar, insekt	Art	43	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse	VU	B2ab(iii)
103819	sandstumpbagge	Hister funestus	skalbaggar, insekt	Art	76	Jordbrukslandskap (J) - Stor betydelse	VU	B2ab(iii)
235	stinklerskivling	Hodophilus foetens s.lat.	svamp	Kollektivtaxon	204	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	NT	A2c; C1
239178	kärrmussling	Hohenbuehelia longipes	svamp	Art	2	Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse	DD	
101078	hästlortmal	Holcopogon bubulcellus	fjäril, insekt	Art	10	Jordbrukslandskap (J) - Stor betydelse	EN	B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)
201280	arktisk igelkottsspinnare	Holoarctia puengeleri	fjäril, insekt	Art	56	Fjäll (F) - Stor betydelse	VU	B1b(iii)c(iv)+2b(iii)c(iv)
778	fågelarv	Holosteum umbellatum	kärlväxt	Art	2548	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iv,v)
102179	åkervickerspetsvivel	Holotrichapion aethiops	skalbaggar, insekt	Art	325	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2b(iii)
106227	puktörnespetsvivel	Holotrichapion ononis	skalbaggar, insekt	Art	189	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2b(iii)
782	skirmossa	Hookeria lucens	mossa	Art	362	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse	NT	B2ab(iii,v)
101080	fjällig ängsborre	Hoplia philanthus	skalbaggar, insekt	Art	1	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse	EN	B1ab(iii)c(iv)+2ab(iii)c(iv)
103184	klockgnagbi	Hoplitis mitis	stekel, insekt	Art	259	Jordbrukslandskap (J) - Stor betydelse	NT	B2b(iii)c(iv)
783	skogskorn	Hordelymus europaeus	kärlväxt	Art	2542	Skog (S) - Stor betydelse	VU	B2ab(iii,v)
784	ängskorn	Hordeum secalinum	kärlväxt	Art	410	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse	EN	B1ab(ii,iii,v)c(iv)+2ab(ii,iii,v)c(iv)
101081	grå strimmätare	Horisme aemulata	fjäril, insekt	Art	17	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B1ab(ii,iii,iv,v)c(iv)+2ab(ii,iii,iv,v)c(iv)
101082	vitaktig strimmätare	Horisme aquata	fjäril, insekt	Art	85	Jordbrukslandskap (J) - Stor betydelse	EN	B1ab(iii,v)+2ab(iii,v)
215755	längsbandad strimmätare	Horisme vitalbata	fjäril, insekt	Art	203	Jordbrukslandskap (J) - Stor betydelse	NT	B2b(ii,iii,iv,v)
232161		Hormopeza copulifera	tvåvinge, insekt	Art	2	Skog (S) - Stor betydelse	VU	B1ab(ii,iii)c(ii,iv)+2ab(ii,iii)c(ii,iv)
101083	rökdansfluga	Hormopeza obliterata	tvåvinge, insekt	Art	182	Skog (S) - Stor betydelse	NT	B2c(ii,iv)
1300	barrgråtagging	Hyalodon piceicola	svamp	Art	28	Skog (S) - Stor betydelse	VU	C1
255913		Hybomischos septemcinctorius	stekel, insekt	Art	23	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2ab(iii,iv)
102076	saltfäbroms	Hybomitra expollicata	tvåvinge, insekt	Art	7	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse	VU	B2ab(iii,iv)c(iv)
239479		Hybomitra sexfasciata	tvåvinge, insekt	Art	0	Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse	DD	
101084		Hydaticus continentalis	skalbaggar, insekt	Art	16	Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	B2ab(iii,iv)
4361	orange taggsvamp	Hydnellum aurantiacum	svamp	Art	5761	Skog (S) - Stor betydelse	NT	A2c+3c+4c
786	brandtaggsvamp	Hydnellum auratile	svamp	Art	538	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
4362	blå taggsvamp	Hydnellum caeruleum	svamp	Art	7130	Skog (S) - Stor betydelse	NT	A2c+3c+4c
787	kompakt taggsvamp	Hydnellum compactum	svamp	Art	68	Skog (S) - Stor betydelse	VU	D1
239737	knölig taggsvamp	Hydnellum cumulatum	svamp	Art	121	Skog (S) - Stor betydelse	EN	C2a(i)
1435	bitter taggsvamp	Hydnellum fennicum	svamp	Art	737	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
1436	lilaköttig taggsvamp	Hydnellum fuligineoviolaceum	svamp	Art	393	Skog (S) - Stor betydelse	EN	B2ab(iii); C2a(i)
788	gul taggsvamp	Hydnellum geogenium	svamp	Art	1598	Skog (S) - Stor betydelse	NT	A2c+3c+4c
6003297	spricktaggsvamp	Hydnellum glaucopus	svamp	Art	344	Skog (S) - Stor betydelse	VU	A2c+3c+4c
4365	smalfotad taggsvamp	Hydnellum gracilipes	svamp	Art	1415	Skog (S) - Stor betydelse	VU	A2c+3c+4c
6003298	ruttaggsvamp	Hydnellum illudens	svamp	Art	355	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
5965	lundtaggsvamp	Hydnellum ioeides	svamp	Art	67	Skog (S) - Stor betydelse	VU	D1
6003229	mjöltaggsvamp	Hydnellum lepidum	svamp	Art	104	Skog (S) - Stor betydelse	VU	D1
2058	koppartaggsvamp	Hydnellum lundellii	svamp	Art	1599	Skog (S) - Stor betydelse	VU	A2c+3c+4c
1439	sammetstaggsvamp	Hydnellum martioflavum	svamp	Art	210	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
789	raggtaggsvamp	Hydnellum mirabile	svamp	Art	898	Skog (S) - Stor betydelse	EN	A2c+3c+4c
2059	skrovlig taggsvamp	Hydnellum scabrosum	svamp	Art	5114	Skog (S) - Stor betydelse	NT	A2c+3c+4c
4368	dofttaggsvamp	Hydnellum suaveolens	svamp	Art	3129	Skog (S) - Stor betydelse	NT	A2c+3c+4c
1440	brödtaggsvamp	Hydnellum versipelle	svamp	Art	699	Skog (S) - Stor betydelse	VU	A2c+3c+4c
103900		Hydnobius claviger	skalbaggar, insekt	Art	13	Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse	DD	
790	hjärntryffel	Hydnobolites cerebriformis	svamp	Art	18	Skog (S) - Stor betydelse	VU	D1
791	barrtryffel	Hydnotrya michaelis	svamp	Art	29	Skog (S) - Stor betydelse	VU	C2a(i)
2015	vit taggsvamp	Hydnum albidum	svamp	Art	939	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
101086	pestrotsfly	Hydraecia petasitis	fjäril, insekt	Art	82	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Har betydelse	NT	B2b(iii,iv,v)c(iv)
101088		Hydraena nigrita	skalbaggar, insekt	Art	16	Sötvatten (L) - Stor betydelse	NT	B1ab(iii)+2ab(iii)
6010606		Hydrobia acuta	blötdjur	Art	33	Brackvatten (B) - Stor betydelse	DD	
102273		Hydrochus elongatus	skalbaggar, insekt	Art	46	Sötvatten (L) - Stor betydelse	NT	B2b(iii)
102274		Hydrochus megaphallus	skalbaggar, insekt	Art	9	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B2b(iii)
251454	korsvattensten	Hydrolithon cruciatum	alg	Art	2	Marin miljö (M) - Stor betydelse	DD	
101093		Hydrophilus aterrimus	skalbaggar, insekt	Art	79	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	B2b(iii)
101094	större vattenbagge	Hydrophilus piceus	skalbaggar, insekt	Art	108	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	B2b(iii)
